VPV,IPV,D
"417,2","272,67","0,35967"
"417,98","271,85","0,35967"
"418,33","271,45","0,35967"
"418,88","270,82","0,35967"
"418,99","270,66","0,35967"
"419,29","270,27","0,35967"
"419,14","270,38","0,35967"
"419,2","270,25","0,35967"
"418,83","270,6","0,35967"
"418,7","270,69","0,35967"
"418,16","271,22","0,35967"
"417,87","271,48","0,35967"
"417,17","272,14","0,35967"
"416,73","272,55","0,35967"
"415,89","273,31","0,35967"
"415,33","273,81","0,35967"
"414,39","274,63","0,35967"
"413,74","275,18","0,35967"
"412,69","276,02","0,35967"
"411,94","276,61","0,35967"
"410,81","277,45","0,35967"
"409,98","278,06","0,35967"
"408,79","278,87","0,35967"
"407,91","279,45","0,35967"
"406,68","280,22","0,35967"
"405,78","280,77","0,35967"
"404,56","281,46","0,35967"
"403,7","281,94","0,35967"
"402,52","282,55","0,35967"
"401,71","282,96","0,35967"
"400,63","283,48","0,35967"
"399,92","283,81","0,35967"
"398,99","284,23","0,35967"
"398,44","284,47","0,35967"
"397,7","284,79","0,35967"
"397,37","284,94","0,35967"
"396,87","285,15","0,35967"
"396,79","285,21","0,35967"
"396,54","285,32","0,35967"
"396,7","285,28","0,35967"
"396,71","285,3","0,35967"
"397,14","285,17","0,35967"
"397,41","285,09","0,35967"
"398,09","284,85","0,35967"
"398,63","284,67","0,35967"
"399,56","284,3","0,35967"
"400,33","284,01","0,35967"
"401,47","283,51","0,35967"
"402,42","283,09","0,35967"
"403,72","282,46","0,35967"
"404,8","281,92","0,35967"
"406,2","281,15","0,35967"
"407,35","280,49","0,35967"
"408,79","279,58","0,35967"
"409,95","278,82","0,35967"
"411,36","277,8","0,35967"
"412,47","276,97","0,35967"
"413,81","275,88","0,35967"
"414,82","275,02","0,35967"
"416,04","273,9","0,35967"
"416,88","273,09","0,35967"
"417,91","272,03","0,35967"
"418,53","271,37","0,35967"
"419,32","270,47","0,35967"
"419,67","270,04","0,35967"
"420,2","269,38","0,35967"
"420,29","269,23","0,35967"
"420,56","268,85","0,35967"
"420,41","268,98","0,35967"
"420,46","268,85","0,35967"
"420,09","269,23","0,35967"
"419,93","269,35","0,35967"
"419,37","269,92","0,35967"
"419,06","270,22","0,35967"
"418,33","270,96","0,35967"
"417,85","271,42","0,35967"
"416,97","272,26","0,35967"
"416,37","272,82","0,35967"
"415,39","273,71","0,35967"
"414,7","274,32","0,35967"
"413,65","275,22","0,35967"
"412,9","275,85","0,35967"
"411,79","276,72","0,35967"
"410,99","277,32","0,35967"
"409,86","278,15","0,35967"
"409,04","278,72","0,35967"
"407,86","279,49","0,35967"
407,"280,04","0,35967"
"405,79","280,76","0,35967"
"404,91","281,28","0,35967"
"403,71","281,93","0,35967"
"402,88","282,38","0,35967"
"401,76","282,94","0,35967"
"401,02","283,31","0,35967"
"400,04","283,77","0,35967"
"399,46","284,04","0,35967"
"398,66","284,39","0,35967"
"398,28","284,57","0,35967"
"397,72","284,82","0,35967"
"397,57","284,9","0,35967"
"397,25","285,04","0,35967"
"397,34","285,03","0,35967"
"397,28","285,08","0,35967"
"397,64","284,96","0,35967"
"397,83","284,92","0,35967"
"398,43","284,7","0,35967"
"398,85","284,56","0,35967"
"399,66","284,24","0,35967"
"400,27",284,"0,35967"
"401,26","283,57","0,35967"
"402,06","283,23","0,35967"
"403,22","282,68","0,35967"
"404,18","282,22","0,35967"
"405,46","281,54","0,35967"
"406,51","280,96","0,35967"
"407,85","280,15","0,35967"
"408,94","279,48","0,35967"
"410,29","278,55","0,35967"
"411,36","277,8","0,35967"
"412,67","276,78","0,35967"
"413,64",276,"0,35967"
"414,81","274,97","0,35967"
"415,6","274,25","0,35967"
"416,58","273,3","0,35967"
"417,17","272,71","0,35967"
"417,95","271,88","0,35967"
"418,31","271,48","0,35967"
"418,85","270,85","0,35967"
"418,96","270,68","0,35967"
"419,27","270,3","0,35967"
"419,12","270,39","0,35967"
"419,18","270,27","0,35967"
"418,82","270,61","0,35967"
"418,69","270,7","0,35967"
"418,12","271,25","0,35967"
"417,79","271,54","0,35967"
"417,06","272,24","0,35967"
"416,58","272,67","0,35967"
"415,72","273,46","0,35967"
"415,13","273,98","0,35967"
"414,17","274,81","0,35967"
"413,5","275,38","0,35967"
"412,47","276,21","0,35967"
"411,74","276,78","0,35967"
"410,63","277,59","0,35967"
"409,83","278,17","0,35967"
"408,66","278,97","0,35967"
"407,81","279,53","0,35967"
"406,6","280,28","0,35967"
"405,72","280,81","0,35967"
"404,52","281,49","0,35967"
"403,67","281,96","0,35967"
"402,55","282,55","0,35967"
"401,8","282,94","0,35967"
"400,8","283,42","0,35967"
"400,19","283,71","0,35967"
"399,38","284,09","0,35967"
"398,96","284,28","0,35967"
"398,34","284,56","0,35967"
"398,12","284,67","0,35967"
"397,73","284,85","0,35967"
"397,74","284,86","0,35967"
"397,61","284,94","0,35967"
"397,89","284,85","0,35967"
"398,01","284,83","0,35967"
"398,53","284,64","0,35967"
"398,92","284,52","0,35967"
"399,7","284,21","0,35967"
"400,33","283,98","0,35967"
"401,33","283,55","0,35967"
"402,15","283,19","0,35967"
"403,33","282,63","0,35967"
"404,3","282,16","0,35967"
"405,59","281,47","0,35967"
"406,65","280,88","0,35967"
"408,01","280,06","0,35967"
"409,11","279,37","0,35967"
"410,47","278,43","0,35967"
"411,54","277,66","0,35967"
"412,86","276,64","0,35967"
"413,86","275,83","0,35967"
"415,08","274,76","0,35967"
"415,93","273,98","0,35967"
"416,98","272,95","0,35967"
"417,63","272,29","0,35967"
"418,46","271,39","0,35967"
"418,86","270,93","0,35967"
"419,44","270,24","0,35967"
"419,57","270,04","0,35967"
"419,9","269,62","0,35967"
"419,8","269,69","0,35967"
"419,9","269,51","0,35967"
"419,58","269,82","0,35967"
"419,47","269,88","0,35967"
"418,96","270,39","0,35967"
"418,69","270,64","0,35967"
"418,03","271,29","0,35967"
"417,64","271,67","0,35967"
"416,87","272,41","0,35967"
"416,38","272,86","0,35967"
"415,5","273,66","0,35967"
"414,9","274,19","0,35967"
"413,93","275,02","0,35967"
"413,25","275,58","0,35967"
"412,22","276,41","0,35967"
"411,49","276,97","0,35967"
"410,41","277,77","0,35967"
"409,65","278,32","0,35967"
"408,55","279,06","0,35967"
"407,77","279,58","0,35967"
"406,67","280,27","0,35967"
"405,9","280,74","0,35967"
"404,84","281,35","0,35967"
"404,14","281,75","0,35967"
"403,14","282,28","0,35967"
"402,51","282,61","0,35967"
"401,64","283,06","0,35967"
"401,13","283,31","0,35967"
"400,42","283,66","0,35967"
"400,09","283,82","0,35967"
"399,58","284,07","0,35967"
"399,47","284,13","0,35967"
"399,17","284,28","0,35967"
"399,27","284,26","0,35967"
"399,21","284,31","0,35967"
"399,54","284,19","0,35967"
"399,7","284,15","0,35967"
"400,25","283,93","0,35967"
"400,62","283,8","0,35967"
"401,36","283,48","0,35967"
"401,93","283,24","0,35967"
"402,86","282,81","0,35967"
"403,61","282,46","0,35967"
"404,69","281,9","0,35967"
"405,57","281,45","0,35967"
"406,76","280,77","0,35967"
"407,7","280,22","0,35967"
"408,95","279,42","0,35967"
"409,92","278,79","0,35967"
"411,16","277,89","0,35967"
"412,12","277,19","0,35967"
"413,31","276,23","0,35967"
"414,2","275,5","0,35967"
"415,31","274,51","0,35967"
"416,06","273,82","0,35967"
"417,02","272,87","0,35967"
"417,58","272,3","0,35967"
"418,33","271,48","0,35967"
"418,67","271,1","0,35967"
"419,19","270,48","0,35967"
"419,27","270,34","0,35967"
"419,55","269,98","0,35967"
"419,42","270,08","0,35967"
"419,49","269,94","0,35967"
"419,15","270,27","0,35967"
"419,03","270,35","0,35967"
"418,5","270,87","0,35967"
"418,23","271,12","0,35967"
"417,57","271,77","0,35967"
"417,17","272,14","0,35967"
"416,37","272,88","0,35967"
"415,84","273,35","0,35967"
"414,94","274,16","0,35967"
"414,32","274,69","0,35967"
"413,33","275,52","0,35967"
"412,63","276,08","0,35967"
"411,59","276,89","0,35967"
"410,85","277,45","0,35967"
"409,77","278,23","0,35967"
"409,01","278,76","0,35967"
"407,88","279,5","0,35967"
"407,07","280,01","0,35967"
"405,91","280,71","0,35967"
"405,07","281,2","0,35967"
"403,92","281,83","0,35967"
"403,13","282,26","0,35967"
"402,05","282,81","0,35967"
"401,35","283,16","0,35967"
"400,41","283,61","0,35967"
"399,85","283,87","0,35967"
"399,09","284,22","0,35967"
"398,73","284,39","0,35967"
"398,17","284,64","0,35967"
398,"284,72","0,35967"
"397,66","284,88","0,35967"
"397,73","284,88","0,35967"
"397,64","284,94","0,35967"
"397,97","284,83","0,35967"
"398,14","284,79","0,35967"
"398,71","284,58","0,35967"
"399,11","284,44","0,35967"
"399,89","284,13","0,35967"
"400,48","283,9","0,35967"
"401,44","283,49","0,35967"
"402,21","283,15","0,35967"
"403,35","282,61","0,35967"
"404,28","282,16","0,35967"
"405,53","281,49","0,35967"
"406,56","280,93","0,35967"
"407,88","280,13","0,35967"
"408,95","279,46","0,35967"
"410,29","278,55","0,35967"
"411,34","277,81","0,35967"
"412,63","276,8","0,35967"
"413,59","276,04","0,35967"
"414,75","275,02","0,35967"
"415,53","274,31","0,35967"
"416,51","273,36","0,35967"
"417,09","272,78","0,35967"
"417,87","271,96","0,35967"
"418,23","271,56","0,35967"
"418,78","270,93","0,35967"
"418,89","270,76","0,35967"
"419,2","270,37","0,35967"
"419,06","270,46","0,35967"
"419,13","270,33","0,35967"
"418,77","270,67","0,35967"
"418,64","270,75","0,35967"
"418,12","271,27","0,35967"
"417,84","271,52","0,35967"
"417,14","272,17","0,35967"
"416,71","272,57","0,35967"
"415,88","273,33","0,35967"
"415,32","273,82","0,35967"
"414,39","274,63","0,35967"
"413,75","275,17","0,35967"
"412,71","276,01","0,35967"
"411,97","276,59","0,35967"
"410,84","277,43","0,35967"
"410,02","278,03","0,35967"
"408,84","278,84","0,35967"
"407,97","279,42","0,35967"
"406,74","280,19","0,35967"
"405,85","280,73","0,35967"
"404,64","281,42","0,35967"
"403,78","281,9","0,35967"
"402,61","282,51","0,35967"
"401,8","282,92","0,35967"
"400,72","283,44","0,35967"
"400,02","283,77","0,35967"
"399,09","284,19","0,35967"
"398,55","284,43","0,35967"
"397,82","284,75","0,35967"
"397,49","284,89","0,35967"
"396,99","285,11","0,35967"
"396,91","285,16","0,35967"
"396,66","285,28","0,35967"
"396,82","285,24","0,35967"
"396,84","285,26","0,35967"
"397,27","285,12","0,35967"
"397,54","285,04","0,35967"
"398,22","284,8","0,35967"
"398,75","284,62","0,35967"
"399,68","284,25","0,35967"
"400,45","283,95","0,35967"
"401,58","283,46","0,35967"
"402,53","283,04","0,35967"
"403,83","282,41","0,35967"
"404,9","281,87","0,35967"
"406,3","281,09","0,35967"
"407,44","280,44","0,35967"
"408,87","279,53","0,35967"
"410,03","278,77","0,35967"
"411,43","277,75","0,35967"
"412,54","276,92","0,35967"
"413,87","275,83","0,35967"
"414,87","274,98","0,35967"
"416,08","273,85","0,35967"
"416,92","273,05","0,35967"
"417,94",272,"0,35967"
"418,55","271,34","0,35967"
"419,34","270,45","0,35967"
"419,69","270,02","0,35967"
"420,22","269,36","0,35967"
"420,3","269,22","0,35967"
"420,57","268,84","0,35967"
"420,41","268,97","0,35967"
"420,47","268,85","0,35967"
"420,09","269,22","0,35967"
"419,94","269,34","0,35967"
"419,38","269,92","0,35967"
"419,06","270,22","0,35967"
"418,33","270,95","0,35967"
"417,85","271,41","0,35967"
"416,98","272,26","0,35967"
"416,38","272,82","0,35967"
"415,4","273,71","0,35967"
"414,71","274,32","0,35967"
"413,66","275,22","0,35967"
"412,9","275,84","0,35967"
"411,8","276,71","0,35967"
411,"277,32","0,35967"
"409,87","278,14","0,35967"
"409,05","278,71","0,35967"
"407,87","279,48","0,35967"
"407,02","280,03","0,35967"
"405,8","280,75","0,35967"
"404,93","281,27","0,35967"
"403,73","281,92","0,35967"
"402,9","282,37","0,35967"
"401,79","282,93","0,35967"
"401,05","283,3","0,35967"
"400,07","283,75","0,35967"
"399,48","284,03","0,35967"
"398,69","284,38","0,35967"
"398,31","284,56","0,35967"
"397,72","284,81","0,35967"
"397,53","284,91","0,35967"
"397,17","285,07","0,35967"
"397,22","285,07","0,35967"
"397,13","285,13","0,35967"
"397,45","285,03","0,35967"
"397,61","284,99","0,35967"
"398,18","284,79","0,35967"
"398,62","284,65","0,35967"
"399,45","284,33","0,35967"
"400,12","284,08","0,35967"
"401,17","283,63","0,35967"
"402,04","283,26","0,35967"
"403,26","282,68","0,35967"
"404,27","282,19","0,35967"
"405,61","281,47","0,35967"
"406,71","280,86","0,35967"
"408,1","280,01","0,35967"
"409,23","279,3","0,35967"
"410,62","278,33","0,35967"
"411,72","277,54","0,35967"
"413,06","276,48","0,35967"
"414,08","275,66","0,35967"
"415,31","274,56","0,35967"
"416,17","273,76","0,35967"
"417,23","272,71","0,35967"
"417,88","272,04","0,35967"
"418,7","271,13","0,35967"
"419,1","270,67","0,35967"
"419,67","269,98","0,35967"
"419,8","269,79","0,35967"
"420,11","269,38","0,35967"
420,"269,45","0,35967"
"420,1","269,29","0,35967"
"419,76","269,61","0,35967"
"419,64","269,69","0,35967"
"419,12","270,22","0,35967"
"418,83","270,48","0,35967"
"418,13","271,17","0,35967"
"417,68","271,6","0,35967"
"416,84","272,41","0,35967"
"416,26","272,94","0,35967"
"415,31","273,8","0,35967"
"414,64","274,39","0,35967"
"413,6","275,27","0,35967"
"412,87","275,87","0,35967"
"411,78","276,73","0,35967"
411,"277,32","0,35967"
"409,88","278,13","0,35967"
"409,08","278,7","0,35967"
"407,92","279,46","0,35967"
"407,07",280,"0,35967"
"405,87","280,72","0,35967"
405,"281,23","0,35967"
"403,82","281,88","0,35967"
"402,99","282,32","0,35967"
"401,89","282,88","0,35967"
"401,16","283,25","0,35967"
"400,19","283,7","0,35967"
"399,61","283,98","0,35967"
"398,82","284,33","0,35967"
"398,44","284,51","0,35967"
"397,85","284,76","0,35967"
"397,66","284,85","0,35967"
"397,3","285,02","0,35967"
"397,36","285,02","0,35967"
"397,26","285,08","0,35967"
"397,58","284,98","0,35967"
"397,74","284,94","0,35967"
"398,31","284,74","0,35967"
"398,74","284,6","0,35967"
"399,56","284,28","0,35967"
"400,23","284,03","0,35967"
"401,27","283,58","0,35967"
"402,13","283,21","0,35967"
"403,35","282,63","0,35967"
"404,35","282,14","0,35967"
"405,68","281,43","0,35967"
"406,77","280,82","0,35967"
"408,16","279,97","0,35967"
"409,27","279,27","0,35967"
"410,66","278,3","0,35967"
"411,75","277,52","0,35967"
"413,07","276,47","0,35967"
"414,08","275,65","0,35967"
"415,31","274,56","0,35967"
"416,17","273,77","0,35967"
"417,21","272,72","0,35967"
"417,86","272,06","0,35967"
"418,68","271,15","0,35967"
"419,07","270,7","0,35967"
"419,64","270,01","0,35967"
"419,77","269,82","0,35967"
"420,08","269,41","0,35967"
"419,97","269,49","0,35967"
"420,06","269,33","0,35967"
"419,72","269,65","0,35967"
"419,61","269,73","0,35967"
"419,08","270,26","0,35967"
"418,8","270,52","0,35967"
"418,1","271,21","0,35967"
"417,65","271,63","0,35967"
"416,8","272,44","0,35967"
"416,23","272,97","0,35967"
"415,27","273,83","0,35967"
"414,61","274,42","0,35967"
"413,57","275,29","0,35967"
"412,84","275,9","0,35967"
"411,75","276,75","0,35967"
"410,98","277,34","0,35967"
"409,86","278,15","0,35967"
"409,06","278,71","0,35967"
"407,9","279,47","0,35967"
"407,05","280,01","0,35967"
"405,85","280,73","0,35967"
"404,99","281,24","0,35967"
"403,81","281,88","0,35967"
"402,98","282,33","0,35967"
"401,88","282,89","0,35967"
"401,15","283,25","0,35967"
"400,18","283,71","0,35967"
"399,6","283,98","0,35967"
"398,82","284,33","0,35967"
"398,44","284,51","0,35967"
"397,85","284,76","0,35967"
"397,67","284,85","0,35967"
"397,31","285,01","0,35967"
"397,37","285,01","0,35967"
"397,27","285,08","0,35967"
"397,59","284,97","0,35967"
"397,76","284,94","0,35967"
"398,32","284,74","0,35967"
"398,75","284,6","0,35967"
"399,58","284,27","0,35967"
"400,25","284,02","0,35967"
"401,29","283,57","0,35967"
"402,15","283,2","0,35967"
"403,37","282,62","0,35967"
"404,37","282,13","0,35967"
"405,7","281,42","0,35967"
"406,79","280,81","0,35967"
"408,18","279,96","0,35967"
"409,29","279,25","0,35967"
"410,68","278,29","0,35967"
"411,77","277,5","0,35967"
"413,09","276,45","0,35967"
"414,1","275,63","0,35967"
"415,32","274,54","0,35967"
"416,18","273,75","0,35967"
"417,23","272,71","0,35967"
"417,87","272,04","0,35967"
"418,69","271,14","0,35967"
"419,09","270,69","0,35967"
"419,65",270,"0,35967"
"419,78","269,81","0,35967"
"420,09","269,4","0,35967"
"419,97","269,48","0,35967"
"420,07","269,32","0,35967"
"419,73","269,64","0,35967"
"419,61","269,72","0,35967"
"419,09","270,25","0,35967"
"418,8","270,51","0,35967"
"418,1","271,21","0,35967"
"417,65","271,63","0,35967"
"416,8","272,44","0,35967"
"416,23","272,97","0,35967"
"415,28","273,83","0,35967"
"414,61","274,42","0,35967"
"413,58","275,29","0,35967"
"412,84","275,9","0,35967"
"411,76","276,75","0,35967"
"410,98","277,34","0,35967"
"409,86","278,15","0,35967"
"409,06","278,71","0,35967"
"407,9","279,47","0,35967"
"407,05","280,01","0,35967"
"405,85","280,73","0,35967"
"404,99","281,24","0,35967"
"403,81","281,88","0,35967"
"402,98","282,33","0,35967"
"401,88","282,89","0,35967"
"401,15","283,25","0,35967"
"400,18","283,71","0,35967"
"399,6","283,98","0,35967"
"398,82","284,33","0,35967"
"398,44","284,51","0,35967"
"397,85","284,76","0,35967"
"397,67","284,85","0,35967"
"397,31","285,01","0,35967"
"397,37","285,01","0,35967"
"397,27","285,08","0,35967"
"397,59","284,97","0,35967"
"397,76","284,94","0,35967"
"398,33","284,74","0,35967"
"398,75","284,59","0,35967"
"399,58","284,27","0,35967"
"400,25","284,02","0,35967"
"401,29","283,57","0,35967"
"402,15","283,2","0,35967"
"403,37","282,62","0,35967"
"404,37","282,13","0,35967"
"405,7","281,41","0,35967"
"406,79","280,81","0,35967"
"408,18","279,96","0,35967"
"409,3","279,25","0,35967"
"410,68","278,29","0,35967"
"411,77","277,5","0,35967"
"413,1","276,45","0,35967"
"414,1","275,63","0,35967"
"415,33","274,54","0,35967"
"416,18","273,75","0,35967"
"417,23","272,71","0,35967"
"417,87","272,04","0,35967"
"418,7","271,14","0,35967"
"419,09","270,68","0,35967"
"419,66",270,"0,35967"
"419,78","269,81","0,35967"
"420,09","269,4","0,35967"
"419,98","269,48","0,35967"
"420,07","269,32","0,35967"
"419,73","269,64","0,35967"
"419,61","269,72","0,35967"
"419,09","270,25","0,35967"
"418,8","270,51","0,35967"
"418,1","271,2","0,35967"
"417,65","271,63","0,35967"
"416,81","272,44","0,35967"
"416,23","272,97","0,35967"
"415,28","273,83","0,35967"
"414,61","274,42","0,35967"
"413,58","275,29","0,35967"
