VPV,IPV,D,T,IRR
335.87,281.57,0.42718,0,1000
335.07,282.16,0.4335,0,1000
334.68,282.49,0.4335,0,1000
333.9,283.05,0.42857,0,1000
333.53,283.36,0.42157,0,1000
332.76,283.88,0.42365,0,1000
332.41,284.16,0.42365,0,1000
331.71,284.63,0.41667,0,1000
331.43,284.86,0.41872,0,1000
330.82,285.25,0.40777,0,1000
330.65,285.4,0.41379,0,1000
330.16,285.71,0.41379,0,1000
330.1,285.78,0.40686,0,1000
329.71,286.02,0.40686,0,1000
329.75,286.03,0.40887,0,1000
329.48,286.19,0.40887,0,1000
329.66,286.12,0.40887,0,1000
329.52,286.2,0.40196,0,1000
329.82,286.06,0.40488,0,1000
329.83,286.06,0.41379,0,1000
330.27,285.82,0.40777,0,1000
330.4,285.74,0.41667,0,1000
330.96,285.42,0.42365,0,1000
331.2,285.26,0.42157,0,1000
331.86,284.86,0.42157,0,1000
332.21,284.62,0.42157,0,1000
332.97,284.13,0.42857,0,1000
333.42,283.81,0.42647,0,1000
334.26,283.24,0.42233,0,1000
334.76,282.85,0.4335,0,1000
335.64,282.21,0.42927,0,1000
336.17,281.77,0.43137,0,1000
337.07,281.07,0.43842,0,1000
337.6,280.6,0.43842,0,1000
338.48,279.87,0.42927,0,1000
339.02,279.38,0.43137,0,1000
339.9,278.6,0.4335,0,1000
340.39,278.1,0.42857,0,1000
341.21,277.33,0.42157,0,1000
341.61,276.89,0.41463,0,1000
342.31,276.18,0.41667,0,1000
342.57,275.85,0.41667,0,1000
343.13,275.27,0.41872,0,1000
343.25,275.08,0.41176,0,1000
343.68,274.62,0.41379,0,1000
343.65,274.59,0.41379,0,1000
343.93,274.29,0.40686,0,1000
343.75,274.4,0.40686,0,1000
343.9,274.25,0.40887,0,1000
343.62,274.5,0.40887,0,1000
343.67,274.46,0.40887,0,1000
343.29,274.8,0.4,0,1000
343.26,274.85,0.40686,0,1000
342.82,275.27,0.41379,0,1000
342.73,275.39,0.41872,0,1000
342.21,275.87,0.41667,0,1000
342.05,276.06,0.42365,0,1000
341.46,276.6,0.42157,0,1000
341.23,276.85,0.41748,0,1000
340.6,277.42,0.41346,0,1000
340.34,277.7,0.42157,0,1000
339.64,278.3,0.42857,0,1000
339.32,278.63,0.42439,0,1000
338.58,279.25,0.42647,0,1000
338.21,279.61,0.4335,0,1000
337.44,280.23,0.4335,0,1000
337.05,280.6,0.43137,0,1000
336.26,281.21,0.43137,0,1000
335.87,281.57,0.43137,0,1000
335.07,282.16,0.4335,0,1000
334.68,282.49,0.4335,0,1000
333.9,283.05,0.42857,0,1000
333.53,283.36,0.42157,0,1000
332.76,283.88,0.42365,0,1000
332.41,284.16,0.42365,0,1000
331.71,284.63,0.41667,0,1000
331.43,284.86,0.41872,0,1000
330.82,285.25,0.40777,0,1000
330.65,285.4,0.41379,0,1000
330.16,285.71,0.41379,0,1000
330.1,285.78,0.40686,0,1000
329.71,286.02,0.40686,0,1000
329.75,286.03,0.40887,0,1000
329.48,286.19,0.40887,0,1000
329.66,286.12,0.40887,0,1000
329.52,286.2,0.40196,0,1000
329.82,286.06,0.40488,0,1000
329.8,286.07,0.41379,0,1000
330.2,285.86,0.41872,0,1000
330.3,285.79,0.41667,0,1000
330.83,285.5,0.42365,0,1000
331.04,285.35,0.42157,0,1000
331.67,284.98,0.42157,0,1000
332,284.76,0.42157,0,1000
332.74,284.29,0.42157,0,1000
333.16,283.99,0.42857,0,1000
333.99,283.43,0.42857,0,1000
334.48,283.06,0.42647,0,1000
335.36,282.42,0.4335,0,1000
335.88,282,0.4335,0,1000
336.78,281.31,0.43137,0,1000
337.31,280.85,0.43137,0,1000
338.2,280.12,0.43137,0,1000
338.74,279.63,0.4335,0,1000
339.63,278.85,0.4335,0,1000
340.13,278.35,0.42857,0,1000
340.96,277.58,0.42157,0,1000
341.4,277.11,0.42365,0,1000
342.16,276.36,0.42365,0,1000
342.49,275.97,0.41667,0,1000
343.13,275.31,0.41872,0,1000
343.32,275.04,0.40976,0,1000
343.82,274.51,0.41379,0,1000
343.87,274.39,0.41379,0,1000
344.23,273.99,0.40686,0,1000
344.14,274.02,0.40686,0,1000
344.36,273.78,0.40887,0,1000
344.13,273.97,0.40887,0,1000
344.22,273.87,0.40887,0,1000
343.86,274.19,0.40196,0,1000
343.83,274.24,0.40291,0,1000
343.35,274.69,0.41379,0,1000
343.22,274.85,0.41872,0,1000
342.65,275.39,0.41667,0,1000
342.44,275.63,0.42365,0,1000
341.78,276.24,0.42157,0,1000
341.49,276.56,0.42157,0,1000
340.75,277.23,0.42157,0,1000
340.39,277.61,0.42157,0,1000
339.6,278.3,0.42857,0,1000
339.19,278.71,0.42857,0,1000
338.37,279.41,0.42647,0,1000
337.93,279.82,0.4335,0,1000
337.07,280.51,0.4335,0,1000
336.59,280.95,0.43137,0,1000
335.68,281.63,0.43137,0,1000
335.18,282.07,0.43137,0,1000
334.25,282.74,0.4335,0,1000
333.73,283.16,0.4335,0,1000
332.83,283.78,0.42857,0,1000
332.35,284.16,0.42157,0,1000
331.5,284.72,0.42365,0,1000
331.07,285.05,0.42365,0,1000
330.3,285.53,0.41262,0,1000
329.96,285.79,0.41872,0,1000
329.31,286.19,0.40976,0,1000
329.11,286.35,0.41379,0,1000
328.62,286.65,0.41379,0,1000
328.58,286.71,0.40686,0,1000
328.25,286.91,0.40686,0,1000
328.38,286.88,0.40887,0,1000
328.2,286.98,0.40887,0,1000
328.47,286.86,0.40887,0,1000
328.45,286.88,0.40196,0,1000
328.88,286.66,0.40686,0,1000
329.02,286.58,0.41379,0,1000
329.6,286.28,0.41872,0,1000
329.89,286.1,0.41667,0,1000
330.62,285.69,0.42365,0,1000
331.05,285.41,0.42157,0,1000
331.89,284.89,0.42157,0,1000
332.42,284.53,0.42157,0,1000
333.35,283.92,0.42157,0,1000
333.95,283.48,0.42857,0,1000
334.92,282.79,0.42857,0,1000
335.55,282.29,0.42647,0,1000
336.54,281.54,0.4335,0,1000
337.19,280.99,0.4335,0,1000
338.19,280.16,0.43137,0,1000
338.84,279.58,0.43137,0,1000
339.83,278.7,0.43137,0,1000
340.43,278.11,0.4335,0,1000
341.34,277.24,0.4335,0,1000
341.84,276.7,0.42857,0,1000
342.66,275.88,0.42157,0,1000
343.04,275.42,0.42365,0,1000
343.72,274.7,0.42365,0,1000
343.94,274.39,0.41262,0,1000
344.46,273.82,0.41872,0,1000
344.52,273.68,0.40976,0,1000
344.89,273.26,0.41379,0,1000
344.79,273.29,0.41379,0,1000
345.01,273.05,0.40686,0,1000
344.74,273.27,0.40686,0,1000
344.79,273.22,0.40887,0,1000
344.38,273.6,0.40887,0,1000
344.3,273.7,0.40887,0,1000
343.77,274.21,0.40196,0,1000
343.6,274.42,0.40686,0,1000
342.99,275.01,0.41379,0,1000
342.74,275.3,0.41872,0,1000
342.04,275.96,0.41667,0,1000
341.71,276.33,0.42365,0,1000
340.94,277.03,0.42157,0,1000
340.54,277.45,0.42157,0,1000
339.72,278.17,0.42157,0,1000
339.28,278.61,0.42157,0,1000
338.43,279.34,0.42857,0,1000
337.97,279.78,0.42857,0,1000
337.08,280.49,0.42647,0,1000
336.58,280.95,0.4335,0,1000
335.65,281.65,0.4335,0,1000
335.12,282.1,0.43137,0,1000
334.18,282.78,0.43137,0,1000
333.65,283.22,0.43137,0,1000
332.73,283.85,0.4335,0,1000
332.23,284.24,0.4335,0,1000
331.36,284.81,0.42857,0,1000
330.92,285.14,0.42157,0,1000
330.14,285.63,0.42365,0,1000
329.79,285.89,0.42365,0,1000
329.13,286.29,0.41262,0,1000
328.92,286.46,0.41872,0,1000
328.42,286.76,0.40976,0,1000
328.38,286.83,0.40976,0,1000
328.05,287.02,0.41379,0,1000
328.17,287,0.40686,0,1000
327.99,287.1,0.40686,0,1000
328.26,286.99,0.40887,0,1000
328.24,287,0.40887,0,1000
328.67,286.79,0.40887,0,1000
328.81,286.71,0.40196,0,1000
329.39,286.4,0.40686,0,1000
329.69,286.22,0.41379,0,1000
330.42,285.81,0.41872,0,1000
330.86,285.53,0.41667,0,1000
331.71,285.01,0.42365,0,1000
332.25,284.65,0.42157,0,1000
333.19,284.03,0.42157,0,1000
333.8,283.59,0.42157,0,1000
334.78,282.89,0.42157,0,1000
335.42,282.4,0.42857,0,1000
336.42,281.63,0.42857,0,1000
337.08,281.08,0.42647,0,1000
338.1,280.25,0.4335,0,1000
338.76,279.66,0.4335,0,1000
339.76,278.77,0.43137,0,1000
340.39,278.16,0.43137,0,1000
341.35,277.25,0.43137,0,1000
341.89,276.67,0.4335,0,1000
342.75,275.8,0.4335,0,1000
343.16,275.31,0.42857,0,1000
343.87,274.55,0.42157,0,1000
344.14,274.19,0.42365,0,1000
344.71,273.56,0.42365,0,1000
344.83,273.36,0.41262,0,1000
345.24,272.89,0.41872,0,1000
345.17,272.88,0.40976,0,1000
345.42,272.6,0.40976,0,1000
345.2,272.77,0.41379,0,1000
345.3,272.66,0.40686,0,1000
344.96,272.98,0.40686,0,1000
344.95,273.01,0.40887,0,1000
344.48,273.46,0.40887,0,1000
344.36,273.61,0.40887,0,1000
343.79,274.17,0.40196,0,1000
343.57,274.43,0.40686,0,1000
342.93,275.06,0.41379,0,1000
342.65,275.38,0.41872,0,1000
341.92,276.07,0.41667,0,1000
341.56,276.46,0.42365,0,1000
340.77,277.18,0.42157,0,1000
340.35,277.62,0.42157,0,1000
339.51,278.36,0.42157,0,1000
339.06,278.81,0.42157,0,1000
338.2,279.54,0.42857,0,1000
337.72,279.99,0.42857,0,1000
336.82,280.71,0.42647,0,1000
336.31,281.16,0.4335,0,1000
335.38,281.87,0.4335,0,1000
334.85,282.32,0.43137,0,1000
333.92,282.98,0.43137,0,1000
333.42,283.4,0.43137,0,1000
332.54,284,0.4335,0,1000
332.08,284.36,0.4335,0,1000
331.26,284.89,0.42857,0,1000
330.89,285.18,0.42157,0,1000
330.16,285.63,0.42365,0,1000
329.88,285.85,0.42365,0,1000
329.27,286.22,0.41463,0,1000
329.12,286.36,0.41872,0,1000
328.67,286.63,0.40976,0,1000
328.67,286.67,0.40976,0,1000
328.38,286.84,0.41379,0,1000
328.53,286.8,0.40686,0,1000
328.38,286.88,0.40686,0,1000
328.67,286.75,0.40887,0,1000
328.68,286.75,0.40887,0,1000
329.13,286.52,0.40887,0,1000
329.28,286.43,0.40196,0,1000
329.87,286.11,0.40686,0,1000
330.14,285.94,0.41379,0,1000
330.84,285.54,0.41872,0,1000
331.23,285.28,0.41667,0,1000
332.04,284.78,0.42365,0,1000
332.54,284.44,0.42157,0,1000
333.44,283.85,0.42157,0,1000
334,283.43,0.42157,0,1000
334.94,282.76,0.42157,0,1000
335.54,282.29,0.42857,0,1000
336.5,281.56,0.42857,0,1000
337.12,281.04,0.42647,0,1000
338.11,280.23,0.4335,0,1000
338.73,279.67,0.4335,0,1000
339.71,278.81,0.43137,0,1000
340.28,278.24,0.43137,0,1000
341.18,277.39,0.43137,0,1000
341.67,276.87,0.4335,0,1000
342.48,276.06,0.4335,0,1000
342.85,275.62,0.42857,0,1000
343.53,274.9,0.42157,0,1000
343.74,274.6,0.42365,0,1000
344.26,274.04,0.42365,0,1000
344.32,273.9,0.41463,0,1000
344.69,273.48,0.41872,0,1000
344.6,273.51,0.40976,0,1000
344.81,273.27,0.40976,0,1000
344.55,273.48,0.41379,0,1000
344.61,273.42,0.40686,0,1000
344.2,273.8,0.40686,0,1000
344.13,273.9,0.40887,0,1000
343.61,274.4,0.40887,0,1000
343.43,274.6,0.40887,0,1000
342.83,275.18,0.40196,0,1000
342.59,275.47,0.40686,0,1000
341.9,276.11,0.41379,0,1000
341.57,276.47,0.41872,0,1000
340.8,277.16,0.41667,0,1000
340.41,277.57,0.42365,0,1000
339.6,278.29,0.42157,0,1000
339.17,278.72,0.42157,0,1000
338.32,279.44,0.42157,0,1000
337.87,279.87,0.42157,0,1000
336.98,280.58,0.42857,0,1000
336.48,281.03,0.42857,0,1000
335.56,281.72,0.42647,0,1000
335.04,282.17,0.4335,0,1000
334.1,282.85,0.4335,0,1000
333.57,283.28,0.43137,0,1000
332.66,283.91,0.43137,0,1000
332.17,284.29,0.43137,0,1000
331.33,284.84,0.4335,0,1000
330.93,285.15,0.4335,0,1000
330.18,285.62,0.42857,0,1000
329.87,285.85,0.42157,0,1000
329.25,286.23,0.42365,0,1000
329.07,286.38,0.42365,0,1000
328.6,286.66,0.41463,0,1000
328.59,286.72,0.41872,0,1000
328.28,286.9,0.40976,0,1000
328.42,286.86,0.40976,0,1000
328.26,286.95,0.41379,0,1000
328.54,286.83,0.40686,0,1000
328.54,286.83,0.40686,0,1000
328.98,286.61,0.40887,0,1000
329.13,286.52,0.40887,0,1000
329.71,286.21,0.40887,0,1000
329.98,286.04,0.40196,0,1000
330.67,285.64,0.40686,0,1000
331.04,285.4,0.41379,0,1000
331.82,284.92,0.41872,0,1000
332.28,284.61,0.41667,0,1000
333.15,284.04,0.42365,0,1000
333.69,283.65,0.42157,0,1000
334.62,283,0.42157,0,1000
335.2,282.55,0.42157,0,1000
336.15,281.83,0.42157,0,1000
336.74,281.34,0.42857,0,1000
337.68,280.58,0.42439,0,1000
338.25,280.07,0.42647,0,1000
339.16,279.28,0.4335,0,1000
339.68,278.78,0.4335,0,1000
340.53,277.99,0.43137,0,1000
340.97,277.53,0.43137,0,1000
341.71,276.8,0.43137,0,1000
342.04,276.43,0.4335,0,1000
342.68,275.78,0.4335,0,1000
342.87,275.52,0.42857,0,1000
343.36,274.99,0.42157,0,1000
343.39,274.89,0.42365,0,1000
343.73,274.53,0.42365,0,1000
343.61,274.58,0.41463,0,1000
343.81,274.37,0.41872,0,1000
343.54,274.58,0.40976,0,1000
343.6,274.53,0.40976,0,1000
343.2,274.89,0.41379,0,1000
343.14,274.97,0.40686,0,1000
342.63,275.44,0.40686,0,1000
342.48,275.62,0.40887,0,1000
341.9,276.15,0.40887,0,1000
341.69,276.4,0.40887,0,1000
341.05,276.98,0.40196,0,1000
340.79,277.27,0.40686,0,1000
340.09,277.88,0.41379,0,1000
339.76,278.22,0.41872,0,1000
339.01,278.86,0.41667,0,1000
338.64,279.23,0.42365,0,1000
337.85,279.87,0.42157,0,1000
337.45,280.25,0.42157,0,1000
336.65,280.89,0.42157,0,1000
336.24,281.26,0.42157,0,1000
335.43,281.87,0.42857,0,1000
335.02,282.23,0.42439,0,1000
334.22,282.81,0.42647,0,1000
333.82,283.14,0.4335,0,1000
333.04,283.68,0.4335,0,1000
332.67,283.98,0.43137,0,1000
331.94,284.46,0.43137,0,1000
331.64,284.71,0.43137,0,1000
331.01,285.12,0.4335,0,1000
330.82,285.28,0.4335,0,1000
330.3,285.61,0.42857,0,1000
330.22,285.7,0.42157,0,1000
329.81,285.95,0.42365,0,1000
329.83,285.98,0.42365,0,1000
329.51,286.16,0.41463,0,1000
329.63,286.12,0.41872,0,1000
329.44,286.24,0.40976,0,1000
329.68,286.13,0.40976,0,1000
329.61,286.17,0.41379,0,1000
329.97,285.99,0.40686,0,1000
330.02,285.95,0.40686,0,1000
330.51,285.68,0.40887,0,1000
330.69,285.57,0.40887,0,1000
331.29,285.22,0.40887,0,1000
331.6,285.02,0.40196,0,1000
332.32,284.57,0.40686,0,1000
332.73,284.28,0.41379,0,1000
333.54,283.75,0.41872,0,1000
334.03,283.39,0.41667,0,1000
334.9,282.77,0.42365,0,1000
335.43,282.35,0.42157,0,1000
336.33,281.67,0.42157,0,1000
336.9,281.2,0.42157,0,1000
337.83,280.44,0.42157,0,1000
338.42,279.92,0.42857,0,1000
339.36,279.11,0.42439,0,1000
339.94,278.56,0.42647,0,1000
340.85,277.72,0.4335,0,1000
341.36,277.18,0.4335,0,1000
342.19,276.36,0.43137,0,1000
342.58,275.9,0.43137,0,1000
343.28,275.17,0.43137,0,1000
343.55,274.83,0.4335,0,1000
344.12,274.21,0.4335,0,1000
344.24,274.01,0.42857,0,1000
344.66,273.54,0.42157,0,1000
344.62,273.52,0.42365,0,1000
344.88,273.22,0.42365,0,1000
344.68,273.37,0.41463,0,1000
344.8,273.24,0.41872,0,1000
344.48,273.53,0.40976,0,1000
344.5,273.53,0.40976,0,1000
344.09,273.92,0.41379,0,1000
344.02,274.01,0.40686,0,1000
343.54,274.49,0.40686,0,1000
343.41,274.65,0.40887,0,1000
342.88,275.17,0.40887,0,1000
342.71,275.37,0.40887,0,1000
342.11,275.93,0.40196,0,1000
341.88,276.2,0.40686,0,1000
341.23,276.8,0.41379,0,1000
340.95,277.1,0.41872,0,1000
340.27,277.72,0.41667,0,1000
339.96,278.04,0.42365,0,1000
339.23,278.66,0.42157,0,1000
338.88,279.02,0.42157,0,1000
338.11,279.66,0.42157,0,1000
337.72,280.03,0.42157,0,1000
336.93,280.66,0.42857,0,1000
336.52,281.03,0.42439,0,1000
335.72,281.64,0.42647,0,1000
335.32,282,0.4335,0,1000
334.52,282.58,0.4335,0,1000
334.12,282.92,0.43137,0,1000
333.34,283.46,0.43137,0,1000
332.97,283.77,0.43137,0,1000
332.21,284.27,0.4335,0,1000
331.87,284.54,0.4335,0,1000
331.17,284.99,0.42857,0,1000
330.9,285.21,0.42157,0,1000
330.31,285.58,0.42365,0,1000
330.16,285.72,0.42365,0,1000
329.68,286.01,0.41463,0,1000
329.64,286.08,0.41872,0,1000
329.3,286.28,0.40976,0,1000
329.4,286.26,0.40976,0,1000
329.19,286.38,0.41379,0,1000
329.43,286.28,0.40686,0,1000
329.35,286.33,0.40686,0,1000
329.7,286.15,0.40887,0,1000
329.75,286.12,0.40887,0,1000
330.24,285.85,0.40887,0,1000
330.42,285.74,0.40196,0,1000
331.03,285.39,0.40686,0,1000
331.31,285.2,0.41379,0,1000
332,284.77,0.41872,0,1000
332.39,284.51,0.41667,0,1000
333.18,284,0.42365,0,1000
333.65,283.65,0.42157,0,1000
334.51,283.06,0.42157,0,1000
335.03,282.65,0.42157,0,1000
335.93,281.99,0.42157,0,1000
336.47,281.54,0.42857,0,1000
337.37,280.82,0.42439,0,1000
337.9,280.35,0.42647,0,1000
338.79,279.6,0.4335,0,1000
339.31,279.11,0.4335,0,1000
340.19,278.32,0.43137,0,1000
340.67,277.83,0.43137,0,1000
341.48,277.06,0.43137,0,1000
341.86,276.63,0.4335,0,1000
342.56,275.93,0.4335,0,1000
342.8,275.61,0.42857,0,1000
343.35,275.04,0.42157,0,1000
343.45,274.87,0.42365,0,1000
343.86,274.42,0.42365,0,1000
343.81,274.4,0.41463,0,1000
344.07,274.12,0.41872,0,1000
343.88,274.26,0.40777,0,1000
344.02,274.12,0.40976,0,1000
343.72,274.38,0.41379,0,1000
343.75,274.36,0.39904,0,1000
343.36,274.72,0.40686,0,1000
343.32,274.79,0.40887,0,1000
342.86,275.22,0.40887,0,1000
342.77,275.35,0.40887,0,1000
342.23,275.84,0.40196,0,1000
342.06,276.04,0.40686,0,1000
341.46,276.59,0.41379,0,1000
341.23,276.85,0.41872,0,1000
340.58,277.43,0.41667,0,1000
340.31,277.72,0.42365,0,1000
339.61,278.33,0.42157,0,1000
339.28,278.66,0.42157,0,1000
338.53,279.29,0.42157,0,1000
338.17,279.65,0.42157,0,1000
337.39,280.28,0.42857,0,1000
337,280.64,0.42439,0,1000
336.2,281.26,0.42647,0,1000
335.8,281.62,0.4335,0,1000
335.01,282.21,0.4335,0,1000
334.61,282.55,0.43137,0,1000
333.83,283.1,0.43137,0,1000
333.45,283.42,0.43137,0,1000
332.69,283.93,0.4335,0,1000
332.34,284.22,0.4335,0,1000
331.63,284.68,0.42857,0,1000
331.35,284.91,0.42157,0,1000
330.74,285.3,0.42365,0,1000
330.57,285.45,0.42365,0,1000
330.08,285.76,0.41463,0,1000
330.02,285.83,0.41872,0,1000
329.63,286.07,0.40777,0,1000
329.67,286.08,0.40976,0,1000
329.41,286.24,0.41379,0,1000
329.59,286.17,0.40291,0,1000
329.45,286.25,0.40686,0,1000
329.75,286.1,0.40887,0,1000
329.76,286.1,0.40887,0,1000
330.2,285.87,0.40887,0,1000
330.34,285.78,0.40196,0,1000
330.9,285.46,0.40686,0,1000
331.15,285.29,0.41379,0,1000
331.81,284.89,0.41872,0,1000
332.16,284.65,0.41667,0,1000
332.93,284.16,0.42365,0,1000
333.38,283.84,0.42157,0,1000
334.22,283.27,0.41346,0,1000
334.73,282.88,0.42157,0,1000
335.61,282.23,0.42157,0,1000
336.15,281.79,0.42857,0,1000
337.05,281.09,0.42439,0,1000
337.58,280.62,0.42647,0,1000
338.47,279.88,0.4335,0,1000
339,279.39,0.4335,0,1000
339.89,278.61,0.43137,0,1000
340.38,278.11,0.43137,0,1000
341.2,277.34,0.43137,0,1000
341.6,276.9,0.4335,0,1000
342.31,276.19,0.4335,0,1000
342.57,275.86,0.42857,0,1000
343.13,275.27,0.42157,0,1000
343.25,275.08,0.42365,0,1000
343.68,274.62,0.42365,0,1000
343.65,274.58,0.41463,0,1000
343.93,274.29,0.41872,0,1000
343.75,274.4,0.40777,0,1000
343.91,274.25,0.40777,0,1000
343.62,274.49,0.41379,0,1000
343.67,274.45,0.40291,0,1000
343.29,274.8,0.40686,0,1000
343.27,274.85,0.40887,0,1000
342.82,275.27,0.40887,0,1000
342.73,275.39,0.40887,0,1000
342.21,275.87,0.39806,0,1000
342.05,276.06,0.40686,0,1000
341.46,276.6,0.41379,0,1000
341.23,276.85,0.41872,0,1000
340.6,277.42,0.41667,0,1000
340.33,277.71,0.42365,0,1000
339.64,278.31,0.42157,0,1000
339.32,278.63,0.41748,0,1000
338.57,279.26,0.41748,0,1000
338.21,279.61,0.42157,0,1000
337.43,280.24,0.42857,0,1000
337.05,280.6,0.42439,0,1000
336.25,281.22,0.42647,0,1000
335.86,281.57,0.4335,0,1000
335.07,282.16,0.4335,0,1000
334.67,282.5,0.43137,0,1000
333.89,283.06,0.43137,0,1000
333.52,283.37,0.43137,0,1000
332.75,283.89,0.4335,0,1000
332.4,284.17,0.4335,0,1000
331.69,284.64,0.42857,0,1000
331.42,284.86,0.42157,0,1000
330.81,285.25,0.42365,0,1000
330.64,285.41,0.42365,0,1000
330.14,285.71,0.41463,0,1000
330.08,285.79,0.41872,0,1000
329.69,286.03,0.4058,0,1000
329.74,286.04,0.40777,0,1000
329.47,286.2,0.41379,0,1000
329.65,286.13,0.40291,0,1000
329.51,286.21,0.40686,0,1000
329.81,286.07,0.40887,0,1000
329.78,286.08,0.40887,0,1000
330.19,285.86,0.40887,0,1000
330.29,285.8,0.39806,0,1000
330.81,285.5,0.40686,0,1000
331.02,285.36,0.41379,0,1000
331.65,284.99,0.41872,0,1000
331.98,284.77,0.41667,0,1000
332.73,284.3,0.42365,0,1000
333.15,283.99,0.42157,0,1000
333.98,283.44,0.41748,0,1000
334.47,283.06,0.41748,0,1000
335.35,282.43,0.42157,0,1000
335.87,282.01,0.42857,0,1000
336.77,281.31,0.42439,0,1000
337.3,280.85,0.42647,0,1000
338.19,280.12,0.4335,0,1000
338.73,279.64,0.4335,0,1000
339.62,278.86,0.43137,0,1000
340.12,278.36,0.43137,0,1000
340.95,277.58,0.43137,0,1000
341.39,277.12,0.4335,0,1000
342.15,276.37,0.4335,0,1000
342.48,275.98,0.42857,0,1000
343.13,275.31,0.42157,0,1000
343.32,275.04,0.42365,0,1000
343.81,274.51,0.42365,0,1000
343.86,274.39,0.41463,0,1000
344.23,273.99,0.41872,0,1000
344.13,274.03,0.41872,0,1000
344.35,273.79,0.40777,0,1000
344.12,273.97,0.41379,0,1000
344.22,273.87,0.40686,0,1000
343.86,274.2,0.40686,0,1000
343.83,274.24,0.40887,0,1000
343.35,274.69,0.40887,0,1000
343.22,274.86,0.40887,0,1000
342.65,275.39,0.40196,0,1000
342.44,275.64,0.40887,0,1000
341.78,276.24,0.40686,0,1000
341.48,276.57,0.40976,0,1000
340.75,277.23,0.41872,0,1000
340.38,277.61,0.41667,0,1000
339.6,278.3,0.42365,0,1000
339.19,278.72,0.41951,0,1000
338.36,279.41,0.42857,0,1000
337.93,279.83,0.42857,0,1000
337.06,280.52,0.42647,0,1000
336.58,280.95,0.4335,0,1000
335.68,281.64,0.4335,0,1000
335.17,282.08,0.43137,0,1000
334.25,282.74,0.43137,0,1000
333.73,283.16,0.43842,0,1000
332.83,283.79,0.43842,0,1000
332.35,284.17,0.43842,0,1000
331.49,284.72,0.43137,0,1000
331.07,285.05,0.4335,0,1000
330.29,285.54,0.42857,0,1000
329.96,285.79,0.42157,0,1000
329.31,286.19,0.41463,0,1000
329.11,286.36,0.41872,0,1000
328.61,286.65,0.41872,0,1000
328.58,286.72,0.41176,0,1000
328.25,286.91,0.41379,0,1000
328.37,286.88,0.40488,0,1000
328.2,286.98,0.40686,0,1000
328.46,286.87,0.40887,0,1000
328.45,286.88,0.40887,0,1000
328.88,286.67,0.40887,0,1000
329.02,286.59,0.4,0,1000
329.59,286.28,0.40196,0,1000
329.89,286.1,0.40887,0,1000
330.61,285.69,0.40686,0,1000
331.04,285.42,0.41176,0,1000
331.89,284.9,0.41872,0,1000
332.42,284.53,0.40865,0,1000
333.35,283.92,0.41748,0,1000
333.94,283.48,0.42857,0,1000
334.92,282.79,0.42857,0,1000
335.55,282.3,0.42857,0,1000
336.54,281.54,0.42647,0,1000
337.18,280.99,0.4335,0,1000
338.19,280.17,0.4335,0,1000
338.84,279.58,0.43137,0,1000
339.83,278.7,0.43137,0,1000
340.42,278.11,0.43842,0,1000
341.34,277.25,0.43842,0,1000
341.84,276.7,0.43842,0,1000
342.66,275.88,0.43137,0,1000
343.04,275.43,0.4335,0,1000
343.72,274.7,0.42857,0,1000
343.94,274.39,0.41546,0,1000
344.45,273.82,0.40865,0,1000
344.49,273.7,0.41872,0,1000
344.83,273.32,0.41872,0,1000
344.7,273.38,0.41176,0,1000
344.88,273.18,0.41379,0,1000
344.59,273.42,0.40291,0,1000
344.62,273.4,0.40686,0,1000
344.19,273.8,0.40887,0,1000
344.1,273.92,0.40887,0,1000
343.56,274.44,0.40887,0,1000
343.37,274.66,0.40196,0,1000
342.75,275.26,0.40196,0,1000
342.5,275.55,0.40196,0,1000
341.8,276.2,0.40887,0,1000
341.46,276.57,0.41379,0,1000
340.69,277.27,0.40777,0,1000
340.29,277.69,0.41262,0,1000
339.48,278.4,0.42365,0,1000
339.04,278.84,0.42157,0,1000
338.19,279.55,0.42157,0,1000
337.74,279.99,0.42857,0,1000
336.85,280.69,0.42439,0,1000
336.36,281.13,0.42647,0,1000
335.44,281.83,0.4335,0,1000
334.91,282.27,0.4335,0,1000
334.01,282.93,0.43137,0,1000
